customer_id,name,dob,gender,phone,email,signup_date,country,customer_risk_level,avg_txn_amount
739,Tyler Pruitt,1937-12-25,M,+1-317-764-6448x98803,angelamason@example.org,2022-05-28,Switzerland,2,25.74
740,William Owens,1943-03-11,M,+1-750-340-4333x35384,zchandler@example.org,2023-02-27,Sri Lanka,1,1533.27
741,Michael Gibson,1998-04-20,M,001-818-709-3391x3732,benjaminrussell@example.org,2021-09-07,Saint Kitts and Nevis,3,42.51
742,Tamara Carr,2003-07-14,F,256.217.8688x0023,cookrobert@example.net,2021-06-20,Brunei Darussalam,2,71.76
743,Dana Bennett,1999-02-03,M,+1-774-449-1609x3659,jonescassandra@example.org,2025-04-09,Trinidad and Tobago,1,75.77
744,Laura Rodriguez,1974-08-04,F,836.587.5092,lisamoore@example.org,2025-04-16,New Caledonia,2,42.56
745,David Hill,1980-10-10,M,(511)940-4288x60505,ypatterson@example.net,2025-02-12,Aruba,1,3259.19
746,Audrey Anderson,1937-04-06,M,3302835669,dmoore@example.org,2025-03-26,Gibraltar,1,42.69
747,Christopher Robinson,1981-03-01,M,(406)588-2691x776,kelly01@example.org,2022-08-17,Gabon,1,82.85
748,Joseph West,1961-03-25,M,243-378-8260x33591,shannon09@example.org,2025-07-13,Madagascar,1,212.52
749,Lauren Brown MD,1959-07-23,F,8748926999,maria99@example.net,2023-12-13,Saint Lucia,1,3.61
750,Joseph Thomas,1984-08-26,F,001-269-632-5914,stephaniezamora@example.org,2024-09-11,Colombia,1,52.0
751,Charles Costa,1989-10-30,F,001-880-369-0872,bgallagher@example.net,2022-09-17,Kenya,1,155.48
752,Emily Hahn,1965-11-11,M,893.359.5382x80405,rachelknight@example.com,2022-04-18,Guam,5,3335.33
753,Sarah Thomas,1983-08-22,M,+1-726-841-8696,mcleanjay@example.net,2021-01-26,Liberia,4,23.35
754,Ronald Khan,1960-09-18,M,659.251.4346x82394,wallfrank@example.org,2024-06-09,Afghanistan,1,6.47
755,Kayla Burke,1987-10-19,F,701-268-3113,doughertynicholas@example.org,2020-11-14,New Zealand,1,1812.39
756,Mark Jones,1978-07-23,M,4762283976,jeffrey44@example.org,2023-03-11,Ukraine,1,158.62
757,Kyle Myers,1942-09-26,Other,001-972-966-2925x081,kleblanc@example.net,2025-01-10,Reunion,1,9.79
758,Deborah Sanders,2006-02-17,M,+1-584-713-3373x12552,irodriguez@example.org,2021-05-20,Kyrgyz Republic,1,20.32
759,Zachary Velez,1948-08-26,F,792-406-1363,ksimpson@example.com,2020-11-27,Honduras,1,72.86
760,Jermaine Vance,1975-03-15,M,349-802-9502x6480,justin03@example.com,2021-11-05,Costa Rica,1,12.99
761,Jennifer Ferguson,1954-02-10,F,478.322.1021x798,josearias@example.com,2022-12-11,Chile,5,1080.16
762,Morgan Henry,1994-06-02,M,763.883.1828,morganashley@example.com,2025-09-07,Saint Vincent and the Grenadines,2,830.94
763,Michael Stephens DDS,1989-08-20,F,+1-817-470-6736x82050,hopkinsgeorge@example.org,2021-01-04,Norfolk Island,1,94.6
764,Christopher Gay,1984-08-19,Other,3584714692,holdendominic@example.net,2023-10-15,Indonesia,1,35.14
765,Tina Grant,2007-07-13,F,001-243-569-9848x02205,mproctor@example.net,2024-09-12,Puerto Rico,3,409.93
766,Dorothy Anderson,1980-10-12,F,001-998-381-1457x8870,sandra38@example.com,2022-12-13,Kiribati,1,2601.92
767,Joshua Stanton,1960-03-26,F,9979461917,nweaver@example.net,2024-02-20,United States Virgin Islands,1,29.35
768,Michelle Moore,1952-06-09,M,289-637-0858x06235,alvaradomindy@example.com,2024-07-12,Hong Kong,4,1988.55
769,Laura Johnson,1951-10-22,F,(848)925-5442,wgonzalez@example.net,2023-08-22,French Polynesia,1,97.55
770,Madison Anderson,2007-04-26,M,001-394-763-3891x5624,amandamorgan@example.com,2022-05-24,Christmas Island,1,205.31
771,Wayne Jackson,1964-12-25,M,001-735-789-5138x186,lynntracy@example.com,2023-09-26,Zimbabwe,1,324.96
772,Kristin Smith,1978-06-06,F,001-974-943-0349x18911,brandonboyd@example.net,2024-02-07,Grenada,1,26.29
773,Ricky Miller,1984-05-21,F,764.515.4715,robinsonglenn@example.net,2025-10-07,Turks and Caicos Islands,1,901.91
774,Karen Singleton,2006-03-16,F,436-375-0094,stephanie10@example.com,2022-08-22,Christmas Island,1,53.76
775,Joseph Bright,2006-02-04,F,780.892.7045x2388,pamelamcconnell@example.net,2024-09-12,Sudan,1,856.34
776,Tyler Shields,2003-09-29,F,(778)874-4227x58548,laura59@example.com,2024-06-16,Christmas Island,1,68.62
777,Tyler Lozano,1946-02-09,F,001-565-302-0002x453,davidwiley@example.org,2025-01-31,South Georgia and the South Sandwich Islands,1,7355.22
778,Andrea Smith,1981-01-30,M,808.836.8214x4488,sthomas@example.org,2023-08-03,Jamaica,1,142.5
779,Rachel Ball,1974-08-25,M,+1-562-402-5825x4318,mclaughlinjames@example.org,2024-08-20,Brunei Darussalam,2,915.31
780,Sherry Brewer,1976-04-23,M,+1-510-960-1836x472,andrew27@example.com,2022-07-08,Maldives,1,760.19
781,Cassandra White,1982-06-18,F,775.445.8472x6290,dixonkimberly@example.net,2021-07-22,Saint Vincent and the Grenadines,3,48.36
782,Matthew Allen,1948-09-24,Other,(508)427-1721x7337,nguyengerald@example.net,2024-09-03,Zimbabwe,1,28.37
783,Cindy Jenkins,1958-02-12,M,465-591-4388,markcox@example.org,2025-08-21,Somalia,2,59.09
784,Kimberly Flores,1976-09-28,F,761-677-7326x430,becky79@example.net,2025-09-23,Saint Kitts and Nevis,2,767.88
785,Jeremy Summers,1994-07-15,F,5299271205,nhiggins@example.com,2021-10-21,Russian Federation,2,344.43
786,Trevor Bautista,2005-06-11,F,522.401.2560,warejoseph@example.net,2023-08-06,Liechtenstein,2,53.08
787,Katie Carroll,1982-05-11,F,+1-635-585-2386x00304,kbrewer@example.net,2024-10-10,Gibraltar,3,61.14
788,Gregory Wiggins,1963-05-28,M,001-991-602-9295x0143,brianmorrow@example.org,2021-09-30,Morocco,1,147.72
789,Angela Mcdaniel DDS,1950-06-29,M,(960)822-1321,igoodwin@example.org,2024-05-08,Brazil,1,70.33
790,James Garcia,1959-05-30,F,5195072587,benjaminarmstrong@example.com,2021-07-29,Hong Kong,3,91.46
791,Adam White,1975-11-05,M,001-781-224-2114x08682,tina29@example.com,2023-09-07,Honduras,1,105.72
792,Rodney Lee,1984-09-23,F,(361)503-9952x970,rwilson@example.org,2021-11-29,Jamaica,1,306.82
793,Kimberly Hughes,1952-07-21,M,804.312.0270,christina73@example.net,2023-11-14,Lithuania,2,113.93
794,Kyle Brown,1946-06-08,M,(469)206-3224x81554,jacquelinedelacruz@example.org,2023-03-07,Egypt,1,116.42
795,Luis Velez,1990-01-04,F,697.856.4915x7955,sonyaking@example.org,2021-04-25,Burundi,1,499.27
796,Aaron Williams,1942-11-25,F,001-318-910-3068x31764,rodneywilliams@example.org,2022-12-14,Maldives,1,31.34
797,Meagan West,1954-12-23,F,001-201-850-7138,dgarcia@example.com,2021-08-23,Rwanda,1,5.85
798,Wayne Hess,1973-12-22,F,(884)474-3621x300,amanda85@example.com,2022-10-07,Japan,4,311.88
799,Kathleen Harris,1935-07-24,F,333-596-2746x66215,hollyalvarez@example.org,2024-06-20,Azerbaijan,1,20.71
800,Jeffery Collins,1979-10-10,M,+1-290-611-0797x7140,amydavid@example.org,2023-01-29,Swaziland,1,185.37
801,Shannon Welch,1971-07-03,F,001-205-631-5204,znoble@example.net,2025-08-08,Marshall Islands,1,30.26
802,Maria Gonzalez,1994-07-26,F,+1-616-269-8416x61237,rcastillo@example.org,2025-01-03,Djibouti,1,141.67
803,Jessica Clark,2004-12-17,F,+1-499-249-9197x01426,tannerrobertson@example.net,2022-04-19,Tanzania,3,388.39
804,Jason Randall,1938-07-20,F,+1-941-481-3599x8989,millersean@example.org,2022-04-10,Saint Martin,1,1246.71
805,Laurie Roberts,2003-12-26,M,3189644822,alejandra39@example.com,2025-05-21,Madagascar,1,3.41
806,Adam Thompson,1938-04-25,M,380-667-5712x369,pdavis@example.net,2023-12-30,Belize,2,150.5
807,Kathryn Montoya,1971-08-15,M,(996)288-2769,bradley53@example.net,2022-02-27,British Indian Ocean Territory (Chagos Archipelago),2,50.01
808,Ann Carpenter,1950-02-16,M,(760)878-3274x883,daniel79@example.net,2023-01-06,Paraguay,2,163.04
809,Mark Dyer,1992-03-14,M,001-949-666-8349x604,calvinsmith@example.net,2024-03-15,Guadeloupe,3,51.67
810,Christopher Mahoney,1967-11-29,M,+1-564-288-2089x3486,qtaylor@example.com,2021-09-07,Lesotho,1,795.19
811,Nicole Wallace DDS,1992-08-24,F,5917141319,yolandamarks@example.net,2022-02-07,Ireland,3,1667.01
812,John Russell,1934-11-16,F,623-604-5881x65025,hthomas@example.net,2021-09-25,Bhutan,1,29.45
813,Andre Lee,1974-03-03,M,209-266-1771x824,jmurray@example.org,2024-06-18,Bhutan,1,88.63
814,Devin Black,1949-01-19,F,559.826.6486,gcollins@example.com,2023-02-15,Montenegro,2,6100.33
815,Sharon Murphy,1970-05-15,F,701-319-2920x75360,wellsroberto@example.net,2023-06-22,Bahamas,1,261.69
816,Kimberly Wise,1988-07-23,F,665.736.2189,carol67@example.org,2022-09-30,Australia,4,88.49
817,Marisa Turner,1953-04-23,M,889-942-0466x4896,ywilliams@example.com,2021-01-09,Estonia,4,56.98
818,Richard Collins,1992-06-19,F,(277)858-0974x533,johncasey@example.com,2022-03-11,South Georgia and the South Sandwich Islands,2,1113.75
819,Rachel Dickerson,1959-11-26,F,001-865-440-1659x95300,davidhernandez@example.org,2024-04-03,Serbia,1,212.0
820,Stanley Benson,1999-04-28,M,362-759-1601x1241,amanda86@example.org,2024-08-29,Albania,1,79.44
821,John Black,1988-09-21,M,978.423.1299x5704,ksparks@example.net,2025-05-19,Sudan,1,7.52
822,Nicholas Calhoun,1942-02-04,M,884.237.5365,ospencer@example.org,2024-06-06,Heard Island and McDonald Islands,2,11.66
823,Carrie Anderson,1966-06-20,F,454.554.0064x45475,rodriguezsheryl@example.org,2023-01-25,Vietnam,3,120.97
824,Joshua Cannon,2001-09-04,F,+1-891-477-6334x27203,hurstmichael@example.org,2024-08-15,Palau,1,243.23
825,Ryan Lawson,1987-06-29,M,704.453.0693,claudia35@example.org,2025-06-07,Turkmenistan,1,598.07
826,Scott Boyer,1948-12-12,F,616.777.8481x65244,jose08@example.org,2023-06-01,Svalbard & Jan Mayen Islands,1,1913.39
827,Melissa Alvarez,1964-05-30,M,681.805.3912x878,hmcneil@example.net,2025-05-14,Singapore,2,1148.53
828,Pamela George,1976-06-22,M,879-627-1472x46301,josephconway@example.net,2022-02-18,Pakistan,2,12.74
829,Carla Young,1948-11-11,M,(418)270-6293,garymartinez@example.org,2022-09-28,American Samoa,3,49.8
830,Stephen Smith,2005-11-11,F,(276)361-0089x8761,jaime61@example.com,2022-05-23,Bahamas,1,7.41
831,Donna Flores,1968-01-08,M,+1-819-780-7468x2354,johnsonjames@example.org,2022-10-25,Kuwait,1,6.02
832,April Roth,1972-10-12,M,396-271-5006x66641,thendricks@example.org,2024-04-03,Russian Federation,1,12.39
833,Stephanie Bender,1973-03-22,F,9782516994,richardsonanna@example.org,2021-08-01,Jersey,1,419.94
834,Elizabeth Taylor,2007-07-14,M,001-899-396-2697x0838,rrice@example.net,2024-05-20,Norway,1,1.18
835,Angel Johnson,1993-03-03,M,(557)419-7609,hardingdavid@example.net,2024-12-10,Serbia,4,16380.47
836,Victor Boyd,1960-03-27,F,(704)318-0952x1755,stucker@example.net,2023-11-12,Bermuda,2,236.08
837,James Lopez Jr.,1954-07-03,M,919-796-2642x229,colelisa@example.com,2021-12-27,Saint Helena,1,64.54
838,Carlos Morrow,1981-12-28,M,+1-945-270-5682x09225,hurleybrandon@example.net,2023-12-07,Iran,1,142.49
839,Stephanie Ortiz,1942-01-03,M,623.224.7282x895,davisabigail@example.net,2022-09-07,Cocos (Keeling) Islands,2,2.96
840,Michelle Allen,1953-05-12,M,(716)285-0710x58011,meganblackwell@example.org,2022-03-08,Suriname,1,160.12
841,Jeffery Adkins,1940-10-02,M,001-753-270-9230x0716,kruegerjonathan@example.net,2021-07-19,Switzerland,2,544.72
842,Laura Collins,1979-05-09,M,001-843-729-8769x893,brookeramirez@example.com,2021-07-21,Seychelles,1,348.0
843,Nicholas Chung,2004-11-11,F,(673)748-1310,hernandezkim@example.net,2021-10-19,New Zealand,1,25.44
844,Clifford Mcdonald,1975-03-17,M,257.848.3526,tiffany60@example.net,2024-03-30,Japan,2,36.51
845,Joshua Fritz,1969-01-10,M,288-738-4253x6462,brian74@example.net,2024-08-16,Australia,1,268.95
846,Manuel Gomez,1984-05-21,M,(923)692-0908x5510,wadecarol@example.org,2024-02-29,Bolivia,1,109.98
847,Julie Romero MD,1937-06-01,F,(854)776-0220,lesliegillespie@example.com,2021-07-10,Qatar,1,186.66
848,Yvette Orozco,1953-03-22,M,(275)395-0026,daniel32@example.com,2021-07-10,South Georgia and the South Sandwich Islands,1,16.02
849,Steven Morgan,1994-06-09,F,707-217-3279x8059,elizabethcalderon@example.org,2023-01-09,Algeria,3,22.99
850,Michael Robinson,1976-03-14,M,001-603-391-0452x03608,danielscourtney@example.org,2024-02-26,Zimbabwe,1,1830.14
851,Gabrielle Gilbert DVM,1983-09-13,F,(835)995-2056x100,schneiderraymond@example.com,2022-09-12,Western Sahara,3,154.75
852,Joshua Love,1999-10-21,M,703-578-4233x944,smithtravis@example.com,2025-06-22,Senegal,2,5.39
853,Adam Martin,1982-03-04,F,4176365426,stevensjonathan@example.net,2022-02-25,Bahamas,1,13.45
854,Laura Maxwell,1964-08-07,M,845.211.0090,john88@example.com,2022-05-28,Malawi,1,75.05
855,Christian Leach,1946-11-05,M,(967)732-9045x7598,christopherwatkins@example.net,2022-12-20,Sierra Leone,1,37.67
856,James Hall,1967-07-08,M,(420)227-5582x14770,zwilson@example.com,2024-06-01,Tajikistan,3,379.93
857,Paul Smith,1960-07-18,M,(321)892-1581x89705,mejiawesley@example.org,2022-03-12,Mauritania,1,35.4
858,Joshua Cross,1977-05-29,M,001-277-721-6880,timothycannon@example.net,2023-12-22,Netherlands,1,85.82
859,William Franklin,1955-11-08,M,497.228.4540x18227,thompsonjason@example.com,2022-08-26,Mauritania,1,228.19
860,Sara Perez,1955-12-24,M,3413447432,xdickson@example.net,2021-11-25,Netherlands,4,788.63
861,Megan Fitzgerald,1936-08-04,M,(903)904-2322,melissa21@example.org,2022-06-26,Holy See (Vatican City State),4,434.88
862,Ricardo Anderson,1947-07-19,F,(950)764-6300x59377,gleach@example.net,2022-06-19,Mauritania,1,184.28
863,Benjamin Johnson,1956-11-07,M,+1-516-317-4690x298,bakermegan@example.net,2022-09-21,Mauritius,1,134.96
864,James Martin,1945-11-11,F,716.870.8056,wstevens@example.org,2023-03-01,Hungary,2,171.04
865,Tara Miller,2004-07-08,Other,(555)604-9444x0766,jenniferbradley@example.com,2022-10-21,Algeria,4,418.16
866,Jamie Chavez,1952-06-09,M,(562)861-1424,samantharodgers@example.net,2023-05-22,Moldova,2,454.65
867,Christian Shelton,2004-09-01,F,+1-808-679-9196x2341,jamesmorgan@example.org,2023-07-17,Tuvalu,1,17.01
868,Tonya Campbell,1997-07-20,M,(550)258-3334,chrismccarthy@example.com,2021-12-15,Thailand,2,732.29
869,Mr. William Adams PhD,1987-12-14,M,001-594-875-7694x535,anne46@example.com,2025-04-25,Venezuela,1,98.84
870,Robert Jordan,1972-12-21,M,(712)654-5080,briggsjacob@example.com,2025-02-03,Nepal,1,1777.48
871,Todd Johnston,1988-11-09,M,672-413-0742x3591,smartinez@example.org,2022-01-11,Papua New Guinea,4,1267.36
872,Lauren Wright,1956-03-29,F,(214)254-3079x63731,simpsonalyssa@example.com,2023-01-25,Uruguay,1,9.65
873,Bryan Richardson,1995-08-09,M,884-952-3542,joseph70@example.org,2022-03-27,Luxembourg,2,119.38
874,Carla Wong,1938-04-06,F,001-886-752-3777x296,dlopez@example.org,2022-06-19,Bouvet Island (Bouvetoya),1,20.03
875,Maria Williams,1983-06-03,F,(278)210-5580,timothyfleming@example.net,2023-03-09,Brunei Darussalam,1,24.75
876,Francisco Bates,1961-05-03,M,860-394-3913,cholder@example.org,2021-05-17,British Virgin Islands,5,35.23
877,Gregory Fletcher,2005-04-30,F,001-562-509-2973x52595,garybowman@example.com,2022-07-02,Denmark,2,13.33
878,Lindsey Thompson,1973-12-03,F,(273)953-2366x185,ddavis@example.net,2022-06-07,Kuwait,3,13.1
879,Jasmine Jimenez,1951-04-04,M,001-582-436-0107x12615,stuarttrevor@example.net,2021-03-15,Jordan,1,898.6
880,Deanna Powell,1962-01-29,M,674-622-3322x28019,michaelmooney@example.net,2023-01-17,Mongolia,1,33.59
881,Mary Jennings,1959-11-17,F,(756)206-2953,oallen@example.net,2022-02-16,Lesotho,2,42.85
882,Matthew Schmidt,1971-10-11,F,(774)413-0753x8418,beasleycharles@example.com,2022-11-24,China,1,33.25
883,Katie Mitchell,1989-02-28,M,297.756.1547,john12@example.net,2024-03-24,Palestinian Territory,1,148.29
884,Jeffrey Le,1944-08-14,F,895-556-4091,shannon75@example.org,2021-05-22,Bahamas,4,280.85
885,Roberta Smith,1957-10-12,F,(520)819-7121x24139,kford@example.net,2024-11-15,Korea,1,275.03
886,Troy Wells,1944-11-30,M,(967)873-1922,stevensmatthew@example.net,2024-04-08,Marshall Islands,1,12804.94
887,Mariah Fisher,1967-02-07,M,+1-739-443-1916x5430,davidwilliams@example.org,2025-05-13,Namibia,3,3379.41
888,Alexander Bailey,1986-04-13,M,949-874-7000x268,kyle67@example.com,2021-05-28,French Southern Territories,1,47.39
889,Jerry Collins,1946-12-07,F,(536)956-0450x06355,benjaminstevenson@example.com,2025-09-07,Mongolia,1,36.26
890,Tonya Alexander,1949-10-10,M,+1-295-429-6353x0597,michael28@example.org,2024-06-11,Kyrgyz Republic,1,15.1
891,Jessica Young,1945-06-25,M,594-689-8959x65466,karen43@example.com,2024-05-01,Russian Federation,1,102.07
892,Rebecca Torres,1951-04-30,F,(699)893-9344x9743,andre82@example.org,2023-01-02,Czech Republic,3,928.35
893,Kathryn Anderson,1999-09-28,F,001-939-488-9413x2109,vazquezdarius@example.com,2021-03-22,Senegal,1,675.52
894,Eric York,1982-02-22,F,246.555.7922,williamsjoshua@example.com,2021-03-08,Thailand,1,391.27
895,Austin Cummings,1965-03-24,M,001-900-725-1213,hlin@example.net,2023-05-28,Nepal,1,34.81
896,Kevin Burton,1998-12-20,F,7866199314,jordanmurphy@example.com,2024-02-23,Cyprus,1,4.64
897,Timothy Pierce,1941-05-10,M,542.636.2203,qcarter@example.com,2021-07-14,Cote d'Ivoire,1,356.61
898,David Hayes,1991-05-23,M,368.900.8529x46902,esmall@example.com,2021-09-24,Estonia,4,3.58
899,Elizabeth Skinner MD,1965-11-24,M,+1-850-722-8946,shanerogers@example.org,2022-06-02,Congo,1,15.0
900,Xavier Hanson,1966-08-19,Other,5202256913,andrewgonzalez@example.com,2022-07-11,Lao People's Democratic Republic,2,39.88
901,Michael Santiago,1993-01-13,F,250.476.2799x553,darlene30@example.org,2024-07-26,Western Sahara,1,941.67
902,Morgan Hawkins,1969-12-21,M,223.303.4202x8471,krobbins@example.net,2022-04-15,South Georgia and the South Sandwich Islands,1,453.36
903,Stanley Brown,1991-02-08,M,487-617-7546x199,hughesdanielle@example.org,2021-12-10,Mauritania,1,490.77
904,Michael Fuller,1981-01-07,F,412.525.9095x66844,mwright@example.com,2024-07-25,Montserrat,1,290.88
905,Ariel Miller,1941-03-26,F,287-380-3586,fwyatt@example.com,2021-06-19,Puerto Rico,3,3696.46
906,Tara George,1982-10-17,F,399-994-5295,thompsondouglas@example.com,2021-02-14,Yemen,1,4.21
907,Danielle Grant,1959-07-23,F,(805)742-2162,brittany63@example.org,2024-02-11,Saint Vincent and the Grenadines,2,383.92
908,Rose Harris,1974-04-09,M,647-904-8878x9950,brockalex@example.com,2020-10-29,Nicaragua,4,139.47
909,Melinda Jones,1977-06-12,F,477.749.2663,lhall@example.com,2024-01-10,Uruguay,1,5.36
910,Robert Moore,1983-08-20,M,001-420-461-6581,valdezashley@example.org,2025-01-19,Canada,2,682.89
911,Frank Hancock,1990-09-08,F,802.595.5963,zbarnett@example.org,2023-04-01,Oman,1,1.42
912,Marcus Phillips,1959-04-20,F,7663154980,jamierodriguez@example.net,2024-04-16,Mauritania,3,335.46
913,Kenneth York,1965-05-13,F,001-321-712-2121x548,mollystephens@example.net,2021-02-27,Luxembourg,2,712.62
914,Adam Gallagher,1949-10-01,F,954.988.0644x20062,usanchez@example.net,2024-03-25,Greece,2,138.24
915,Diane Berg,1977-02-11,M,001-319-562-3421x92622,andrevaughn@example.org,2024-02-11,Finland,1,37.26
916,Kim Flynn,1950-03-01,Other,678-391-1797x2699,williegonzalez@example.net,2022-03-15,Mexico,1,270.41
917,Shaun Henderson,1937-08-31,F,001-520-300-5328x5386,morrisbrandon@example.org,2020-12-25,Faroe Islands,3,1764.27
918,Stephanie Pierce,1935-01-28,F,(882)469-2990x076,pavila@example.org,2022-11-22,Christmas Island,4,2238.97
919,Christine Wiggins DDS,1987-04-07,F,+1-333-576-1851x86267,xarnold@example.org,2025-07-17,Afghanistan,1,230.86
920,Matthew Moody,1962-03-10,M,992.318.8352,wnguyen@example.net,2021-06-13,Wallis and Futuna,1,37.34
921,Steven Snyder,1947-09-29,M,+1-406-959-2088x1431,hhuber@example.com,2020-12-25,Uruguay,3,224.79
922,Heather Watkins,2007-05-23,F,+1-838-445-7202x6656,bailey12@example.com,2025-02-04,Kiribati,2,366.3
923,Jordan Cunningham,1956-12-07,F,653-994-6074x29907,kathyjenkins@example.net,2022-07-21,Gabon,1,2853.5
924,Laura Sanders,1937-10-03,F,+1-708-697-4748,ghill@example.org,2021-05-08,Spain,1,107.63
925,Ashley Murray,1974-02-23,F,285.636.9881x649,leslie92@example.net,2025-02-07,Northern Mariana Islands,1,15.95
926,Sheri Murphy,1958-01-28,M,602-262-7066,larsenharold@example.net,2025-03-12,Syrian Arab Republic,1,59.72
927,Brian Walker,1960-09-01,F,+1-705-874-8839x97418,alexisschaefer@example.com,2022-12-18,Solomon Islands,1,200.11
928,Amber Lewis,1981-10-04,F,001-666-519-9530x5641,qirwin@example.com,2023-12-20,Jersey,1,444.51
929,Kathryn Castillo,1937-06-21,M,+1-218-572-6001x3651,samantha44@example.org,2024-08-19,Netherlands Antilles,1,113.71
930,Donald Cooper,1992-03-29,M,+1-365-724-0622,cheryl67@example.org,2021-03-08,Germany,1,30.77
931,Cathy Wyatt,1951-10-25,M,+1-805-633-4704x747,gail55@example.net,2024-06-07,Czech Republic,2,1493.48
932,Brent Holloway,1966-05-11,F,+1-735-507-1245,martinmaria@example.net,2024-07-13,Azerbaijan,1,20.2
933,Jennifer Barrett,1947-04-04,M,573-727-7264,jennifer58@example.com,2020-11-04,Chile,1,2822.77
934,Elizabeth Maldonado,1981-12-11,M,(351)961-8575,brownsabrina@example.net,2022-05-10,Timor-Leste,1,29.79
935,Kyle Green,1996-08-14,F,947-335-3524x7841,beverly97@example.org,2021-03-20,Eritrea,4,5126.32
936,Lindsey Johnson,1966-04-22,M,588.403.3183x6113,gmayer@example.com,2023-04-12,Madagascar,1,826.61
